Id,SalePrice,Mo Sold,Yr Sold,Overall Qual,Overall Cond,Gr Liv Area,Garage Area,Garage Cars,Total Bsmt SF,1st Flr SF,Year Built,Year Remod/Add,Mas Vnr Area,Full Bath,Garage Yr Blt,Bedroom AbvGr,Mas Vnr Area,TotRms AbvGrd,Fireplaces,BsmtFin SF 1,BsmtFin SF 2,Bsmt Unf SF,Lot Frontage,Open Porch SF,Wood Deck SF,Fence,Pool Area,MS Zoning,Alley,Central Air,Low Qual Fin SF,Exter Qual,Exter Cond,Bsmt Qual,BsmtFin Type 1,BsmtFin Type 2,Heating QC,Kitchen Qual,Fireplace Qu,fine_neighbour,fine_garage_type,mv,garage_finish,zone1,zone2,Grvl,Pave,VinylSd1,VinylSd2,Pconc,reg_lot,np_bsmt_expo,sale_new,bsmtscore,garagescore
588,163000,8,2009,5,5,1336,502.0,2.0,1288.0,1336,1969,1969,128.0,2,1969.0,3,128.0,6,1,553.0,147.0,588.0,80.0,11,312,0,0,RL,0,0,0,3,3,4,4.0,2.0,3,3,2,0,1,1,0,1,0,0,0,0,0,0,1,0,0,2800.0,376.5
96,155000,4,2010,7,5,1200,480.0,2.0,600.0,600,2004,2004,120.0,2,2004.0,2,120.0,4,0,280.0,0.0,320.0,30.0,172,0,0,0,FV,Pave,0,0,4,3,4,5.0,0.5,5,4,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1560.0,360.0
1187,183000,5,2008,6,6,1427,516.0,2.0,1427.0,1427,1969,1969,0.0,2,1969.0,4,0.0,7,0,828.0,0.0,599.0,0.0,0,0,0,0,RL,0,0,0,3,3,3,5.0,0.5,4,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4439.5,387.0
2154,211000,6,2007,7,5,1992,608.0,2.0,860.0,1212,1996,2002,254.0,2,1996.0,3,254.0,7,2,762.0,0.0,98.0,0.0,32,225,0,0,RL,0,0,0,4,3,4,5.0,0.5,5,4,3,0,1,1,0,1,0,0,0,1,1,1,0,0,0,3859.0,456.0
550,184000,10,2009,7,5,1540,495.0,2.0,754.0,754,1994,1994,0.0,2,1994.0,3,0.0,6,0,36.0,596.0,122.0,70.0,32,140,0,0,RL,0,0,0,4,3,4,1.0,5.0,5,4,0,0,1,0,0,1,0,0,0,1,1,1,1,1,0,3077.0,371.25
811,118858,6,2009,5,5,1535,400.0,2.0,0.0,1535,1979,1979,0.0,2,1979.0,4,0.0,8,0,0.0,0.0,0.0,64.0,0,0,1,0,RL,0,0,0,3,3,0,0.0,0.0,3,3,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.0,200.0
124,180500,4,2010,5,7,1152,484.0,2.0,1152.0,1152,1964,1964,86.0,1,1964.0,3,86.0,6,1,1014.0,0.0,138.0,0.0,0,227,0,0,RL,0,0,0,3,3,3,5.0,0.5,3,3,4,0,1,1,0,1,0,0,0,0,0,1,0,0,0,5139.0,363.0
1836,166000,2,2007,8,5,1151,484.0,2.0,1141.0,1151,2006,2007,30.0,2,2006.0,2,30.0,5,0,60.0,0.0,1081.0,80.0,60,0,0,0,FV,Pave,0,0,4,3,4,5.0,0.5,5,4,0,0,1,1,1,1,0,0,1,1,1,1,0,1,1,840.5,484.0
779,148000,3,2009,6,5,1138,480.0,2.0,1138.0,1138,1960,1960,54.0,1,1960.0,3,54.0,6,1,588.0,0.0,550.0,88.0,0,0,1,0,RL,0,0,0,3,3,3,3.0,0.5,5,3,3,0,1,1,0,1,0,0,0,0,0,0,1,0,0,2039.0,360.0
1886,124000,1,2007,5,5,1074,396.0,2.0,894.0,1074,1956,1956,0.0,1,1966.0,2,0.0,6,1,438.0,206.0,250.0,74.0,72,0,1,0,RL,0,0,0,3,3,3,2.0,1.0,4,4,4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1207.0,198.0
1724,277500,8,2007,9,5,1561,556.0,2.0,1561.0,1561,2005,2005,246.0,2,2005.0,2,246.0,6,1,1153.0,0.0,408.0,60.0,47,203,0,0,RL,0,0,0,5,3,5,5.0,0.5,5,5,4,1,1,1,1,1,0,0,0,0,0,1,1,1,0,5969.0,556.0
2450,350000,6,2006,8,5,2726,725.0,3.0,1342.0,1358,1995,1995,397.0,2,1995.0,4,397.0,9,1,527.0,0.0,815.0,83.0,169,307,0,0,RL,0,0,0,4,3,4,4.0,0.5,5,4,5,1,1,1,0,1,0,0,0,1,1,1,0,1,0,2515.5,543.75
1013,387000,9,2008,9,5,1884,670.0,3.0,1884.0,1884,2004,2004,296.0,2,2004.0,2,296.0,7,1,1337.0,0.0,547.0,53.0,76,214,0,0,RL,0,0,0,5,3,5,5.0,0.5,5,5,4,1,1,1,1,1,0,0,0,1,1,1,0,0,0,6958.5,670.0
2084,86000,7,2007,4,7,605,0.0,0.0,528.0,605,1920,2002,0.0,1,0.0,2,0.0,5,0,348.0,0.0,180.0,58.0,0,0,0,0,RL,0,0,0,3,3,3,4.0,0.5,5,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1482.0,0.0
1184,290000,5,2008,8,9,1671,550.0,2.0,1426.0,1671,1976,2007,0.0,3,1976.0,3,0.0,6,1,1044.0,382.0,0.0,103.0,90,280,1,0,RL,0,0,0,5,5,4,5.0,2.0,5,5,4,0,1,0,0,1,0,0,0,1,1,0,1,0,0,5984.0,412.5
950,215000,6,2009,6,5,1961,560.0,2.0,804.0,804,2001,2002,0.0,2,2001.0,3,0.0,7,1,690.0,0.0,114.0,71.0,192,125,0,0,RL,0,0,0,3,3,5,4.0,0.5,5,4,3,0,1,0,1,1,0,0,0,1,1,1,0,1,0,2817.0,560.0
2524,146500,7,2006,5,6,1193,501.0,2.0,1153.0,1193,1972,1972,144.0,2,1972.0,2,144.0,6,0,962.0,0.0,191.0,79.0,153,140,1,0,RL,0,0,0,3,3,4,5.0,0.5,5,3,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,4905.5,501.0
2513,165000,4,2006,7,5,1382,490.0,2.0,673.0,673,2000,2000,0.0,2,2000.0,3,0.0,6,0,641.0,0.0,32.0,0.0,50,153,0,0,FV,0,0,0,4,3,4,5.0,0.5,5,4,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,3221.0,245.0
2028,136000,8,2007,6,7,2526,216.0,1.0,714.0,1664,1916,1950,0.0,2,1916.0,5,0.0,10,1,168.0,546.0,0.0,60.0,15,88,1,0,RM,Grvl,1,0,3,4,3,2.0,1.0,3,4,4,0,0,0,0,0,1,1,0,0,0,0,1,1,0,882.0,108.0
2309,252000,10,2006,6,6,1390,550.0,2.0,1705.0,1390,1957,1957,902.0,1,1957.0,1,902.0,4,2,1110.0,0.0,595.0,0.0,189,0,0,0,RL,0,0,0,3,3,4,4.0,0.5,5,5,4,0,1,1,0,1,0,0,0,0,0,0,0,0,0,4737.5,275.0
51,175500,6,2010,7,5,1626,474.0,2.0,764.0,764,2003,2003,106.0,2,2003.0,2,106.0,6,0,0.0,0.0,764.0,36.0,27,0,0,0,RL,0,0,0,4,3,4,0.5,0.5,5,4,0,1,1,1,0,1,0,0,0,1,0,1,1,1,0,382.0,355.5
699,150000,10,2009,5,6,1558,400.0,2.0,690.0,868,1939,1950,0.0,1,1939.0,3,0.0,7,1,421.0,0.0,269.0,57.0,36,0,1,0,RM,Grvl,0,0,3,3,3,4.0,0.5,3,3,4,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1818.5,200.0
1881,139900,8,2007,5,5,1422,286.0,1.0,978.0,1422,1960,1978,0.0,1,1960.0,3,0.0,6,1,0.0,0.0,978.0,0.0,0,0,1,0,RL,0,0,0,3,3,3,0.5,0.5,3,3,3,0,1,0,0,1,0,0,0,0,0,0,0,1,0,489.0,214.5
1345,162900,6,2008,5,7,1573,360.0,2.0,1078.0,1128,1930,1992,0.0,2,1930.0,3,0.0,8,1,0.0,0.0,1078.0,52.0,0,0,0,0,RM,0,0,0,3,3,3,0.5,0.5,3,3,4,0,0,0,0,0,1,0,0,0,0,1,1,1,0,539.0,180.0
166,160000,2,2010,6,6,1116,440.0,2.0,1116.0,1116,1962,1962,261.0,1,1962.0,3,261.0,5,0,0.0,0.0,1116.0,87.0,0,0,0,0,RL,0,0,0,3,3,3,0.5,0.5,3,3,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,558.0,220.0
781,63900,6,2009,2,2,660,0.0,0.0,0.0,660,1947,1950,0.0,1,0.0,2,0.0,5,0,0.0,0.0,0.0,0.0,0,0,0,0,RL,0,1,0,3,3,0,0.0,0.0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0.0
379,184000,5,2009,6,5,1707,479.0,2.0,1140.0,1707,1978,1998,144.0,2,1978.0,3,144.0,7,1,832.0,0.0,308.0,80.0,0,0,0,0,RL,0,0,0,3,3,3,4.0,0.5,4,3,3,0,1,1,1,1,0,0,0,0,0,1,1,1,0,3482.0,479.0
2818,149900,11,2006,5,4,1466,528.0,2.0,1466.0,1466,1959,1959,132.0,1,1959.0,3,132.0,6,2,176.0,0.0,1290.0,134.0,140,0,0,0,RL,0,0,0,3,3,3,3.0,0.5,3,2,4,0,1,1,1,1,0,0,0,0,0,0,1,1,0,1173.0,528.0
1168,300000,7,2008,9,5,1638,495.0,2.0,1614.0,1638,2000,2000,260.0,2,2000.0,2,260.0,5,1,1027.0,0.0,587.0,0.0,68,230,0,0,FV,0,0,0,4,3,4,5.0,0.5,5,5,3,0,1,1,1,1,0,0,0,0,0,1,0,0,0,5428.5,495.0
1396,145000,12,2008,5,3,1721,626.0,2.0,988.0,1721,1960,1960,275.0,2,1960.0,3,275.0,7,2,988.0,0.0,0.0,0.0,84,50,0,0,RL,0,0,0,3,3,3,2.0,0.5,4,3,3,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1976.0,313.0
838,231500,8,2009,6,5,1764,470.0,2.0,928.0,928,1997,1997,0.0,2,1997.0,3,0.0,7,0,821.0,0.0,107.0,65.0,99,276,1,0,RL,0,0,0,3,3,4,5.0,0.5,5,4,0,0,1,0,0,1,0,0,0,1,1,1,0,1,0,4158.5,352.5
1492,108000,7,2008,5,6,996,0.0,0.0,996.0,996,1940,1969,0.0,1,0.0,3,0.0,6,1,290.0,0.0,706.0,63.0,0,144,0,0,RL,0,0,0,3,3,3,3.0,0.5,5,3,4,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1223.0,0.0
637,120000,11,2009,5,5,1202,304.0,1.0,1202.0,1202,1956,1956,0.0,1,1956.0,3,0.0,6,0,435.0,202.0,565.0,70.0,35,0,1,0,RL,0,0,0,3,3,3,2.0,3.0,3,3,0,0,1,0,0,1,0,0,0,1,1,0,1,1,0,1758.5,228.0
1826,128500,10,2007,5,5,988,572.0,2.0,988.0,988,1961,1961,57.0,1,1963.0,3,57.0,5,0,827.0,0.0,161.0,0.0,0,0,0,0,RL,0,0,0,3,3,3,2.0,0.5,3,3,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1734.5,286.0
173,115000,3,2010,5,6,1028,360.0,2.0,1008.0,1028,1927,1950,0.0,1,1927.0,2,0.0,5,1,0.0,0.0,1008.0,56.0,0,0,0,0,RM,Grvl,0,0,3,3,3,0.5,0.5,4,3,4,0,0,0,0,0,1,1,0,0,0,0,1,1,0,504.0,180.0
715,110000,4,2009,5,7,1284,240.0,1.0,720.0,720,1947,1950,0.0,1,1948.0,2,0.0,5,0,312.0,0.0,408.0,50.0,35,0,1,0,RM,Grvl,0,0,3,3,3,1.0,0.5,3,3,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,516.0,120.0
1183,150000,6,2008,9,3,2944,864.0,3.0,994.0,1599,1977,1977,1050.0,2,1977.0,3,1050.0,9,1,410.0,0.0,584.0,0.0,70,140,0,0,RL,0,0,0,4,4,4,5.0,0.5,3,4,4,0,1,1,0,1,0,0,0,0,0,0,0,1,0,2342.0,648.0
2433,178000,10,2006,8,5,1414,403.0,2.0,707.0,707,2004,2004,0.0,2,2004.0,3,0.0,6,1,0.0,0.0,707.0,74.0,35,100,0,0,RL,0,0,0,4,3,5,0.5,0.5,5,4,4,0,1,0,1,1,0,0,0,1,1,1,0,0,0,353.5,403.0
2866,199500,5,2006,7,7,1609,579.0,3.0,637.0,959,1932,1990,0.0,1,1963.0,3,0.0,8,2,0.0,0.0,637.0,70.0,0,0,1,0,RL,0,0,0,3,3,3,0.5,0.5,5,4,4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,318.5,289.5
2311,183500,5,2006,6,5,1525,400.0,2.0,813.0,813,1997,1998,0.0,2,1997.0,3,0.0,6,1,700.0,0.0,113.0,60.0,72,421,0,0,RL,0,0,0,3,3,3,5.0,0.5,5,3,3,0,1,0,1,1,0,0,0,1,1,1,0,1,0,3556.5,400.0
1551,126000,7,2008,5,5,1656,288.0,1.0,624.0,1092,1967,1967,0.0,1,1967.0,3,0.0,7,1,257.0,0.0,367.0,75.0,180,0,1,0,RM,0,0,0,2,3,4,2.0,0.5,5,3,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,697.5,144.0
1049,148500,9,2008,7,6,1055,440.0,2.0,1055.0,1055,1977,1977,0.0,2,1977.0,2,0.0,4,0,378.0,0.0,677.0,24.0,38,0,0,0,RL,0,0,0,3,3,4,4.0,0.5,2,3,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1850.5,220.0
657,149000,8,2009,5,7,1352,720.0,2.0,676.0,676,1939,2006,0.0,2,1939.0,4,0.0,7,0,0.0,0.0,676.0,60.0,0,187,0,0,RL,0,0,0,3,4,3,0.5,0.5,5,4,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,338.0,360.0
414,137900,5,2009,6,5,1456,440.0,2.0,855.0,855,1977,1977,0.0,2,1977.0,3,0.0,6,1,389.0,0.0,466.0,24.0,28,0,0,0,RL,0,0,0,3,3,4,4.0,0.5,3,3,3,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1789.0,220.0
1181,324000,5,2008,8,5,1719,473.0,2.0,1719.0,1719,1993,1993,0.0,1,1993.0,1,0.0,6,2,1619.0,0.0,100.0,32.0,30,122,0,0,RL,0,0,0,4,3,4,5.0,0.5,5,4,4,0,1,0,1,1,0,0,0,1,1,1,0,0,0,8145.0,473.0
1514,98000,4,2008,5,6,864,0.0,0.0,864.0,864,1925,1950,0.0,1,0.0,2,0.0,5,0,468.0,0.0,396.0,67.0,0,0,0,0,RL,0,1,0,3,3,3,2.0,0.5,3,3,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1134.0,0.0
1040,103400,2,2008,6,5,987,264.0,1.0,483.0,483,1973,1973,359.0,1,1973.0,2,359.0,5,0,458.0,0.0,25.0,21.0,0,52,0,0,RM,0,0,0,3,3,3,1.0,0.5,3,3,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,470.5,132.0
216,94000,5,2010,5,8,1020,0.0,0.0,780.0,780,1875,1996,0.0,1,0.0,2,0.0,6,0,0.0,0.0,780.0,54.0,0,0,0,0,RL,0,1,0,3,4,3,0.5,0.5,4,3,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,390.0,0.0
1720,209500,8,2007,8,5,1554,627.0,2.0,1554.0,1554,2006,2006,108.0,2,2006.0,2,108.0,6,1,24.0,0.0,1530.0,34.0,73,156,0,0,RL,0,0,0,4,3,4,5.0,0.5,5,4,4,1,1,1,0,1,0,0,0,1,1,1,1,0,0,885.0,470.25
2331,545224,9,2006,10,5,3390,758.0,3.0,1528.0,1528,2006,2006,662.0,3,2006.0,5,662.0,10,1,0.0,0.0,1528.0,60.0,34,204,0,0,RL,0,0,0,5,3,5,0.5,0.5,5,5,5,1,1,1,1,1,0,0,0,1,0,1,0,0,1,764.0,758.0
204,159900,5,2010,6,8,1560,0.0,0.0,780.0,780,1912,2009,0.0,1,0.0,3,0.0,7,0,0.0,0.0,780.0,60.0,0,344,0,0,RM,Grvl,0,0,4,4,3,0.5,0.5,5,4,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,390.0,0.0
19,141000,6,2010,4,5,864,400.0,2.0,864.0,864,1951,1951,0.0,1,1951.0,2,0.0,4,0,120.0,0.0,744.0,140.0,0,0,0,0,RL,0,0,0,3,3,3,1.0,0.5,5,3,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,492.0,200.0
2438,215000,4,2006,6,5,1889,431.0,2.0,982.0,1008,2000,2000,0.0,2,2000.0,3,0.0,9,1,732.0,0.0,250.0,0.0,0,0,0,0,RL,0,0,0,3,3,4,4.0,0.5,5,3,3,0,1,0,1,1,0,0,0,1,1,1,0,1,0,3053.0,431.0
89,127000,4,2010,5,8,1040,260.0,1.0,1040.0,1040,1962,2010,0.0,1,1962.0,3,0.0,6,0,659.0,0.0,381.0,0.0,104,0,0,0,RL,0,0,0,3,4,3,4.0,0.5,5,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2826.5,130.0
240,128000,6,2010,5,7,1172,366.0,1.0,1172.0,1172,1954,1998,0.0,1,1954.0,3,0.0,5,0,954.0,0.0,218.0,75.0,0,240,0,0,RL,0,0,0,3,3,3,3.0,0.5,3,3,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,2971.0,366.0
105,267916,4,2010,8,5,1418,852.0,3.0,1642.0,1418,2010,2010,0.0,1,2010.0,1,0.0,6,1,1032.0,0.0,610.0,57.0,192,160,0,0,FV,Pave,0,0,4,3,5,5.0,0.5,5,4,4,0,1,0,0,1,0,0,1,1,0,1,0,1,1,5465.0,639.0
2020,127500,11,2007,6,6,1367,560.0,1.0,884.0,959,1931,1950,0.0,1,1978.0,3,0.0,6,1,425.0,0.0,459.0,52.0,0,0,0,0,RM,0,0,0,3,3,3,1.0,0.5,3,3,4,0,0,0,0,0,1,0,0,0,0,0,1,1,0,654.5,280.0
888,198500,7,2009,7,5,1922,672.0,2.0,0.0,495,2003,2003,500.0,3,2003.0,4,500.0,7,1,0.0,0.0,0.0,64.0,0,0,0,0,RL,0,0,0,4,3,0,0.0,0.0,5,4,5,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0.0,504.0
1019,175500,6,2008,6,6,1422,576.0,2.0,1422.0,1422,1981,1981,210.0,2,1981.0,3,210.0,7,1,588.0,228.0,606.0,78.0,0,276,1,0,RL,0,0,0,3,4,4,5.0,1.0,3,4,3,0,1,1,1,1,0,0,0,0,0,0,0,1,0,3471.0,576.0
2132,217500,7,2007,7,5,1842,486.0,2.0,985.0,985,2000,2000,144.0,2,2000.0,3,144.0,7,1,841.0,0.0,144.0,0.0,96,193,0,0,RL,0,0,0,4,3,4,5.0,0.5,5,4,3,0,1,1,1,1,0,0,0,1,1,1,1,1,0,4277.0,486.0
203,149500,6,2010,4,5,1962,572.0,2.0,888.0,888,1915,1950,0.0,1,1915.0,4,0.0,9,1,0.0,0.0,888.0,57.0,0,160,1,0,RM,Grvl,0,0,3,2,3,0.5,0.5,5,3,3,0,0,0,0,0,1,1,0,0,0,0,1,1,0,444.0,286.0
420,148800,7,2009,5,7,1120,656.0,2.0,864.0,1120,1966,2004,165.0,1,1966.0,3,165.0,5,1,644.0,0.0,220.0,0.0,162,0,0,0,RL,0,0,0,4,3,3,3.0,0.5,5,3,3,0,1,1,0,1,0,0,0,0,0,1,1,1,0,2042.0,492.0
2333,556581,7,2006,9,5,2868,716.0,3.0,1992.0,1992,2005,2006,208.0,3,2005.0,4,208.0,11,1,240.0,0.0,1752.0,85.0,108,214,0,0,RL,0,0,0,4,3,5,5.0,0.5,5,5,4,1,1,1,1,1,0,0,0,1,0,1,0,0,1,2076.0,716.0
632,156500,6,2009,6,3,1478,442.0,2.0,1478.0,1478,1957,1957,0.0,1,1957.0,3,0.0,6,2,189.0,661.0,628.0,70.0,0,114,0,0,RL,0,0,0,3,3,3,4.0,2.0,4,3,4,0,1,0,0,1,0,0,0,1,1,0,1,1,0,2392.0,331.5
2800,237000,7,2006,7,5,1995,610.0,2.0,930.0,950,1995,1996,0.0,2,1995.0,4,0.0,8,1,685.0,0.0,245.0,90.0,170,275,0,0,RL,0,0,0,4,4,4,5.0,0.5,5,4,3,0,1,0,0,1,0,0,0,1,1,1,1,0,0,3547.5,457.5
1885,120000,6,2007,5,7,912,297.0,1.0,912.0,912,1958,1985,0.0,1,1958.0,2,0.0,5,0,111.0,279.0,522.0,70.0,285,12,1,0,RL,0,0,0,3,3,3,3.0,1.0,2,3,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,873.0,297.0
1734,203000,6,2007,6,5,1326,388.0,2.0,1326.0,1326,2005,2005,0.0,2,2005.0,3,0.0,6,0,918.0,0.0,408.0,88.0,23,120,0,0,RL,0,0,0,3,3,4,5.0,0.5,5,4,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,4794.0,388.0
2327,130000,8,2006,8,5,1204,461.0,2.0,1191.0,1204,1987,1987,0.0,2,1987.0,2,0.0,5,0,0.0,0.0,1191.0,30.0,70,120,0,0,RL,0,0,0,3,3,4,0.5,0.5,3,3,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,595.5,345.75
1282,167900,6,2008,6,6,1611,442.0,2.0,780.0,798,1964,1964,360.0,1,1964.0,4,360.0,7,0,674.0,106.0,0.0,80.0,128,328,0,0,RL,0,0,0,3,3,3,5.0,1.0,3,3,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,3476.0,331.5
2688,129000,5,2006,4,5,960,576.0,2.0,960.0,960,1970,1970,160.0,1,1970.0,3,160.0,6,0,789.0,0.0,171.0,60.0,288,0,0,0,RL,0,1,0,3,3,3,4.0,0.5,3,3,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,3241.5,288.0
2581,134450,5,2006,5,6,1236,447.0,1.0,1070.0,1236,1957,1996,64.0,1,1957.0,2,64.0,6,1,360.0,0.0,710.0,72.0,0,0,1,0,RL,0,0,0,3,3,3,3.0,0.5,3,4,2,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1435.0,223.5
2067,112000,8,2007,5,7,1416,576.0,2.0,816.0,1416,1918,2007,0.0,2,2007.0,3,0.0,7,0,0.0,0.0,816.0,0.0,0,0,0,0,RL,0,0,0,3,4,3,0.5,0.5,5,4,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,408.0,288.0
2115,207000,5,2007,7,5,1873,619.0,2.0,929.0,946,1988,1988,360.0,2,1988.0,3,360.0,7,1,608.0,321.0,0.0,0.0,48,108,1,0,RL,0,0,0,4,3,4,5.0,1.0,5,4,3,0,1,1,0,1,0,0,0,0,0,1,0,1,0,3361.0,464.25
754,62500,9,2009,5,1,2128,0.0,0.0,1040.0,1088,1922,1950,0.0,2,0.0,4,0.0,11,0,0.0,0.0,1040.0,50.0,56,0,0,0,RM,Grvl,1,0,3,3,3,0.5,0.5,3,3,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,520.0,0.0
1079,154000,10,2008,7,5,1626,474.0,2.0,764.0,764,2003,2004,106.0,2,2003.0,2,106.0,6,0,573.0,0.0,191.0,36.0,27,0,0,0,RL,0,0,0,4,3,4,5.0,0.5,5,4,0,1,1,1,0,1,0,0,0,1,0,1,1,1,0,2960.5,355.5
2615,129900,7,2006,5,7,816,308.0,1.0,816.0,816,1957,1957,0.0,1,1957.0,2,0.0,5,0,708.0,0.0,108.0,73.0,0,0,0,0,RL,0,0,0,3,3,3,5.0,0.5,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3594.0,154.0
329,85000,4,2010,5,3,1112,336.0,1.0,536.0,536,1976,1976,0.0,1,1976.0,3,0.0,4,0,129.0,232.0,175.0,36.0,0,182,0,0,RM,0,0,0,3,3,4,2.0,3.0,3,3,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1041.5,168.0
1320,116900,8,2008,7,7,1111,288.0,1.0,572.0,572,1926,1950,0.0,1,1982.0,2,0.0,5,1,0.0,0.0,572.0,0.0,0,0,0,0,RM,0,0,0,3,3,3,0.5,0.5,3,3,4,0,0,0,0,0,1,0,0,0,0,1,1,1,0,286.0,144.0
416,148500,4,2009,6,6,1441,440.0,2.0,855.0,855,1978,1978,0.0,2,1978.0,3,0.0,7,1,311.0,0.0,544.0,24.0,0,28,0,0,RL,0,0,0,3,3,3,4.0,0.5,3,3,3,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1516.0,220.0
284,80000,7,2010,4,4,924,280.0,1.0,672.0,672,1941,1950,0.0,1,1941.0,2,0.0,5,0,348.0,0.0,324.0,60.0,0,0,1,0,RL,0,1,0,3,2,4,3.0,0.5,2,2,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1206.0,140.0
1385,152000,3,2008,5,5,1126,506.0,2.0,1060.0,1126,1984,1984,0.0,1,1984.0,2,0.0,5,0,104.0,956.0,0.0,0.0,0,178,0,0,RL,0,0,0,3,3,4,1.0,4.0,3,3,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,3928.0,253.0
275,155891,1,2010,5,6,992,319.0,1.0,381.0,992,1954,1954,0.0,1,1954.0,3,0.0,6,0,0.0,0.0,381.0,68.0,0,60,1,0,RL,0,0,0,3,4,2,0.5,0.5,5,3,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,190.5,159.5
2024,165000,2,2007,6,7,1376,576.0,2.0,768.0,752,1920,1950,0.0,1,1977.0,3,0.0,7,0,0.0,0.0,768.0,60.0,54,0,0,0,RL,Pave,0,0,3,4,3,0.5,0.5,5,4,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,384.0,288.0
68,204500,4,2010,7,5,1218,676.0,2.0,1218.0,1218,2009,2010,0.0,2,2009.0,2,0.0,4,0,0.0,0.0,1218.0,92.0,136,0,0,0,FV,0,0,0,4,3,4,0.5,0.5,5,4,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,609.0,507.0
1910,146500,6,2007,5,7,1644,312.0,1.0,728.0,888,1942,1995,224.0,1,1942.0,3,224.0,7,2,386.0,0.0,342.0,79.0,0,168,0,0,RL,0,0,0,3,3,3,1.0,0.5,5,4,4,0,1,1,0,1,0,0,0,0,0,0,1,1,0,557.0,156.0
381,157000,4,2009,7,5,1601,478.0,2.0,1271.0,1601,1978,1978,206.0,2,1978.0,3,206.0,7,1,704.0,0.0,567.0,82.0,0,0,0,0,RL,0,0,0,3,3,4,4.0,0.5,3,3,3,0,1,1,0,1,0,0,0,0,0,0,0,1,0,3099.5,358.5
1323,184000,12,2008,7,7,2495,342.0,2.0,1313.0,1313,1890,1999,0.0,2,1950.0,5,0.0,10,1,0.0,0.0,1313.0,60.0,299,0,0,0,RM,0,0,0,3,3,3,0.5,0.5,4,3,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,656.5,171.0
2432,183200,6,2006,6,5,1509,393.0,2.0,783.0,807,2002,2003,0.0,2,2002.0,3,0.0,7,1,457.0,0.0,326.0,0.0,75,100,0,0,RL,0,0,0,4,3,4,5.0,0.5,5,4,4,0,1,0,1,1,0,0,0,1,1,1,0,1,0,2448.0,393.0
777,139000,9,2009,5,5,1092,288.0,1.0,1092.0,1092,1962,1962,116.0,1,1962.0,3,116.0,6,1,170.0,670.0,252.0,0.0,20,0,0,0,RL,0,0,0,3,3,3,1.0,3.0,3,3,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,2306.0,144.0
1107,341000,8,2008,7,5,2418,983.0,3.0,1311.0,1325,1993,1994,651.0,2,1993.0,3,651.0,9,1,1173.0,0.0,138.0,96.0,154,250,0,0,RL,0,0,0,4,3,4,5.0,0.5,5,4,3,1,1,1,0,1,0,0,0,0,1,1,1,0,0,5934.0,737.25
